file,player1,player2,rps_winner,game1_winner,starting_hand_player1,starting_hand_player2
1313181-77186818.json,Fryderyk Chopin,GreenPony,False,False,"Nibiru, the Primal Being%%%%Dracotail Mululu%%%%Bystial Druiswurm%%%%Dracotail Urgula%%%%Dracotail Faimena%%%%",Maliss In Underground%%%%Mulcharmy Fuwalos%%%%Bystial Magnamhut%%%%Maliss <P> White Rabbit%%%%Droll & Lock Bird%%%%
1313181-77188809.json,Fryderyk Chopin,Bonso,False,True,"Abyssrhine, the Atlantean Spirit%%%%Mermail Shadow Squad%%%%Superancient Deepsea King Coelacanth%%%%Mermail Shadow Squad%%%%Mulcharmy Fuwalos%%%%",Forbidden Droplet%%%%Ash Blossom & Joyous Spring%%%%K9-17 Izuna%%%%K9-66b Lantern%%%%Crystron Cluster%%%%
1313181-77189210.json,Fryderyk Chopin,R@n_X,False,True,"Atlantean Heavy Infantry%%%%Abyssrhine, the Atlantean Spirit%%%%Deep Sea Minstrel%%%%Mulcharmy Fuwalos%%%%Poseidra, the Storming Atlantean%%%%",Terraforming%%%%Bystial Druiswurm%%%%Maliss <P> Chessy Cat%%%%Bystial Magnamhut%%%%Maliss <P> March Hare%%%%
1313181-77192368.json,Fryderyk Chopin,Matthiou,False,False,"The Phantom Knights of Ancient Cloak%%%%Forbidden Droplet%%%%Mitsurugi Prayers%%%%Nibiru, the Primal Being%%%%Phantom Knights' Fog Blade%%%%","Dracotail Faimena%%%%Mulcharmy Fuwalos%%%%Ash Blossom & Joyous Spring%%%%Nibiru, the Primal Being%%%%Dracotail Lukias%%%%"
1313181-77195728.json,Fryderyk Chopin,ISawAFrogKissinMyGirl,False,False,"Abyssrhine, the Atlantean Spirit%%%%Atlantean Dragoons%%%%Mermail Abyssteus%%%%Barrier Statue of the Torrent%%%%Mulcharmy Fuwalos%%%%",K9-17 Izuna%%%%Infinite Impermanence%%%%Mitsurugi Prayers%%%%Mitsurugi Great Purification%%%%K9-66b Lantern%%%%
1313181-77211321.json,Fryderyk Chopin,Denomico,True,True,Dracotail Pan%%%%Bystial Magnamhut%%%%Triple Tactics Thrust%%%%Dracotail Urgula%%%%Rahu Dracotail%%%%,Mulcharmy Fuwalos%%%%Dracotail Sting%%%%Dracotail Faimena%%%%Dracotail Lukias%%%%Ghost Belle & Haunted Mansion%%%%
1313181-77211480.json,Fryderyk Chopin,B1gChungus,False,False,"Abyssrhine, the Atlantean Spirit%%%%Mulcharmy Fuwalos%%%%Mermail Abyssteus%%%%Superancient Deepsea King Coelacanth%%%%Mermail Shadow Squad%%%%",Branded Lost%%%%Branded Fusion%%%%Branded in Red%%%%Aluber the Jester of Despia%%%%Mulcharmy Fuwalos%%%%
1313181-77215794.json,Fryderyk Chopin,King Joey Blaze41,False,True,"R.B. Ga10 Pile Bunker%%%%Mitsurugi no Mikoto, Aramasa%%%%Mitsurugi no Mikoto, Kusanagi%%%%Ash Blossom & Joyous Spring%%%%Dimension Shifter%%%%","Dracotail Horn%%%%Dracotail Lukias%%%%Mulcharmy Fuwalos%%%%Nibiru, the Primal Being%%%%Ash Blossom & Joyous Spring%%%%"
1313181-77236311.json,Fryderyk Chopin,diurno11,True,False,Mulcharmy Fuwalos%%%%Jet Synchron%%%%Scrap Recycler%%%%Mitsurugi Ritual%%%%R.B. Stage Landing%%%%,Fabled Lurrie%%%%Mulcharmy Fuwalos%%%%Ash Blossom & Joyous Spring%%%%Kashtira Fenrir%%%%Dominus Purge%%%%
1313181-77236921.json,Fryderyk Chopin,Ginosmile,False,True,R.B. Stage Landing%%%%Scrap Recycler%%%%R.B. Last Stand%%%%Infinite Impermanence%%%%Ame no Habakiri no Mitsurugi%%%%,Wizard @Ignister%%%%Ash Blossom & Joyous Spring%%%%Dominus Impulse%%%%Allure of Darkness%%%%Bystial Druiswurm%%%%
1313181-77237354.json,Fryderyk Chopin,naes,False,False,"R.B. Last Stand%%%%Infinite Impermanence%%%%Mitsurugi no Mikoto, Kusanagi%%%%Scrap Recycler%%%%Ame no Murakumo no Mitsurugi%%%%","Ame no Murakumo no Mitsurugi%%%%Pre-Preparation of Rites%%%%Infinite Impermanence%%%%Mitsurugi no Mikoto, Aramasa%%%%Forbidden Droplet%%%%"
1313181-77237443.json,Fryderyk Chopin,Pluginzer0,True,True,R.B. Last Stand%%%%R.B. Funk Dock%%%%R.B. Lambda Cannon%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi Ritual%%%%,D/D Count Surveyor%%%%D/D Necro Slime%%%%Mulcharmy Fuwalos%%%%D/D Savant Kepler%%%%D/D Savant Copernicus%%%%
1313181-77237687.json,Fryderyk Chopin,jhunk23,False,,R.B. Stage Landing%%%%Mitsurugi Prayers%%%%Mitsurugi Ritual%%%%Ame no Habakiri no Mitsurugi%%%%Pre-Preparation of Rites%%%%,Radiant Typhoon Vision%%%%Mementotlan Akihiron%%%%Mementotlan Dark Blade%%%%Ash Blossom & Joyous Spring%%%%Mementotlan Mace%%%%
1313181-77237724.json,Fryderyk Chopin,narxxnes,True,False,"Jet Synchron%%%%Mitsurugi Prayers%%%%R.B. Ga10 Driller%%%%Scrap Recycler%%%%Mitsurugi no Mikoto, Kusanagi%%%%",Runick Fountain%%%%Mystical Space Typhoon%%%%Radiant Typhoon Krosea%%%%Radiant Typhoon Swen%%%%Radiant Typhoon Krosea%%%%
1313181-77239284.json,Fryderyk Chopin,WCG Killua,False,False,"Mulcharmy Fuwalos%%%%Mitsurugi Ritual%%%%Mitsurugi no Mikoto, Saji%%%%R.B. Ga10 Cutter%%%%Ame no Habakiri no Mitsurugi%%%%",Mulcharmy Fuwalos%%%%Vanquish Soul Jiaolong%%%%Vanquish Soul Dr. Mad Love%%%%Vanquish Soul Razen%%%%Ash Blossom & Joyous Spring%%%%
1313181-77240230.json,Fryderyk Chopin,Dhaynes00,False,True,Scrap Recycler%%%%R.B. Ga10 Cutter%%%%R.B. Lambda Blade%%%%R.B. Funk Dock%%%%R.B. Ga10 Driller%%%%,Lollipo☆Yummy%%%%Sky Striker Mobilize - Engage!%%%%Sky Striker Mecha - Hornet Drones%%%%Mulcharmy Fuwalos%%%%Forbidden Droplet%%%%
1313181-77241044.json,Fryderyk Chopin,luca3933,True,True,R.B. Funk Dock%%%%Mulcharmy Fuwalos%%%%Ame no Habakiri no Mitsurugi%%%%Forbidden Droplet%%%%Pre-Preparation of Rites%%%%,Dracotail Faimena%%%%Dracotail Flame%%%%Dracotail Mululu%%%%Dracotail Urgula%%%%Dracotail Lukias%%%%
1313181-77241764.json,Fryderyk Chopin,momdom25,False,True,"Mitsurugi no Mikoto, Kusanagi%%%%Mitsurugi Prayers%%%%R.B. Lambda Cannon%%%%Jet Synchron%%%%Mitsurugi Ritual%%%%","Mitsurugi no Mikoto, Saji%%%%Mitsurugi Magatama%%%%Mitsurugi no Mikoto, Kusanagi%%%%Forbidden Droplet%%%%Mulcharmy Fuwalos%%%%"
1313181-77243436.json,Fryderyk Chopin,apocalypse,False,False,"Scrap Recycler%%%%R.B. Funk Dock%%%%R.B. Stage Landing%%%%World Legacy - ""World Crown""%%%%Ash Blossom & Joyous Spring%%%%",Orcust Crescendo%%%%Orcustrated Babel%%%%Ash Blossom & Joyous Spring%%%%Forbidden Droplet%%%%The Black Goat Laughs%%%%
1313181-77244466.json,Fryderyk Chopin,Charlie Braun,True,True,Forbidden Droplet%%%%R.B. Ga10 Driller%%%%R.B. Lambda Cannon%%%%Scrap Recycler%%%%Mitsurugi Prayers%%%%,Ash Blossom & Joyous Spring%%%%Maliss <P> White Rabbit%%%%Maliss In Underground%%%%Gold Sarcophagus%%%%Triple Tactics Talent%%%%
1313181-77247535.json,Fryderyk Chopin,brioops,False,False,Ame no Habakiri no Mitsurugi%%%%R.B. Stage Landing%%%%Pre-Preparation of Rites%%%%Mulcharmy Fuwalos%%%%Ame no Habakiri no Mitsurugi%%%%,"Pre-Preparation of Rites%%%%Mitsurugi Great Purification%%%%Dominus Impulse%%%%Mitsurugi no Mikoto, Aramasa%%%%Mitsurugi Mirror%%%%"
1313181-77250630.json,Fryderyk Chopin,bemm.,False,True,Mulcharmy Fuwalos%%%%Scrap Recycler%%%%R.B. Ga10 Driller%%%%Jet Synchron%%%%Mitsurugi Mirror%%%%,"Marshmao☆Yummy%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi no Mikoto, Aramasa%%%%Ash Blossom & Joyous Spring%%%%Droll & Lock Bird%%%%"
1313181-77261721.json,Fryderyk Chopin,Sergetto97,False,True,"Mitsurugi Mirror%%%%Terraforming%%%%Forbidden Droplet%%%%R.B. Stage Landing%%%%Mitsurugi no Mikoto, Kusanagi%%%%",Infinite Impermanence%%%%Forbidden Droplet%%%%Lollipo☆Yummy%%%%Sky Striker Mobilize - Engage!%%%%Forbidden Droplet%%%%
1313181-77263901.json,Fryderyk Chopin,TestAccount_2,True,False,"R.B. Last Stand%%%%World Legacy - ""World Crown""%%%%Mulcharmy Fuwalos%%%%Pre-Preparation of Rites%%%%Ash Blossom & Joyous Spring%%%%",Ash Blossom & Joyous Spring%%%%Rahu Dracotail%%%%Ash Blossom & Joyous Spring%%%%Dracotail Urgula%%%%Dracotail Pan%%%%
1313181-77269832.json,Fryderyk Chopin,ISawAFrogKissinMyGirl,False,False,Infinite Impermanence%%%%Scrap Recycler%%%%Mitsurugi Prayers%%%%Mulcharmy Fuwalos%%%%Forbidden Droplet%%%%,Mitsurugi Prayers%%%%Droll & Lock Bird%%%%K9-04 Noroi%%%%Pre-Preparation of Rites%%%%Ash Blossom & Joyous Spring%%%%
1313181-77270678.json,Fryderyk Chopin,Star Royal,False,True,Mitsurugi Prayers%%%%Mulcharmy Fuwalos%%%%Scrap Recycler%%%%R.B. Lambda Blade%%%%R.B. Last Stand%%%%,K9-17 Izuna%%%%Mulcharmy Fuwalos%%%%Vanquish Soul Heavy Borger%%%%Ghost Belle & Haunted Mansion%%%%Ash Blossom & Joyous Spring%%%%
1313181-77270998.json,Fryderyk Chopin,Lollorone,False,True,"Ame no Habakiri no Mitsurugi%%%%Mitsurugi no Mikoto, Saji%%%%Ash Blossom & Joyous Spring%%%%Ame no Habakiri no Mitsurugi%%%%R.B. Stage Landing%%%%",Mitsurugi Ritual%%%%Ghost Belle & Haunted Mansion%%%%Yummyusment☆Mignon%%%%Cupsy☆Yummy%%%%Mitsurugi Prayers%%%%
1313181-77271930.json,Fryderyk Chopin,LeGaCyAnOnYmUs,False,False,R.B. Lambda Blade%%%%Mulcharmy Fuwalos%%%%Ame no Habakiri no Mitsurugi%%%%Ash Blossom & Joyous Spring%%%%Pre-Preparation of Rites%%%%,Infinite Impermanence%%%%Ash Blossom & Joyous Spring%%%%Crossout Designator%%%%Lollipo☆Yummy%%%%Droll & Lock Bird%%%%
1313181-77272773.json,Fryderyk Chopin,Sabatis,False,True,"Jet Synchron%%%%R.B. Ga10 Cutter%%%%R.B. Funk Dock%%%%Mitsurugi no Mikoto, Saji%%%%R.B. Stage Landing%%%%",Pre-Preparation of Rites%%%%Mitsurugi Ritual%%%%Mulcharmy Fuwalos%%%%Triple Tactics Talent%%%%Mitsurugi Ritual%%%%
1313181-77275610.json,Fryderyk Chopin,gradyboogers,False,False,Scrap Recycler%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi Prayers%%%%R.B. Ga10 Cutter%%%%R.B. Lambda Cannon%%%%,Yummy☆Surprise%%%%Yummyusment★Acroquey%%%%Marshmao☆Yummy%%%%Mulcharmy Fuwalos%%%%Called by the Grave%%%%
1313181-77275839.json,Fryderyk Chopin,mika chamba,False,True,"Ame no Murakumo no Mitsurugi%%%%World Legacy - ""World Crown""%%%%Infinite Impermanence%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi no Mikoto, Aramasa%%%%",Mulcharmy Fuwalos%%%%Lollipo☆Yummy%%%%Yummyusment★Acroquey%%%%Cupsy☆Yummy%%%%Mulcharmy Fuwalos%%%%
1313181-77276471.json,Fryderyk Chopin,MeowmiXXfsg,False,False,"Scrap Recycler%%%%R.B. Ga10 Pile Bunker%%%%Mitsurugi no Mikoto, Kusanagi%%%%Forbidden Droplet%%%%R.B. Funk Dock%%%%","Ghost Belle & Haunted Mansion%%%%Mitsurugi Prayers%%%%Mitsurugi no Mikoto, Aramasa%%%%Ghost Belle & Haunted Mansion%%%%Infinite Impermanence%%%%"
1313181-77277143.json,Fryderyk Chopin,Luna1414,True,True,"Scrap Recycler%%%%Mitsurugi no Mikoto, Saji%%%%Infinite Impermanence%%%%R.B. Stage Landing%%%%Mitsurugi Prayers%%%%",Dracotail Mululu%%%%Ketu Dracotail%%%%Dracotail Mululu%%%%Dracotail Pan%%%%Rahu Dracotail%%%%
1313181-77277450.json,Fryderyk Chopin,brioops,False,True,Forbidden Droplet%%%%Mitsurugi Prayers%%%%Ame no Habakiri no Mitsurugi%%%%R.B. Lambda Cannon%%%%Mulcharmy Fuwalos%%%%,Futsu no Mitama no Mitsurugi%%%%Mulcharmy Fuwalos%%%%Pot of Extravagance%%%%Dominus Impulse%%%%Ame no Habakiri no Mitsurugi%%%%
1313181-77277885.json,Fryderyk Chopin,Gian Piero Gasperini,True,True,Scrap Recycler%%%%R.B. Funk Dock%%%%Forbidden Droplet%%%%R.B. Last Stand%%%%Ame no Murakumo no Mitsurugi%%%%,Ghost Belle & Haunted Mansion%%%%Rahu Dracotail%%%%Dracotail Urgula%%%%Branded Fusion%%%%Fallen of Albaz%%%%
1313181-77358445.json,Fryderyk Chopin,Mementomitosis,False,False,"Forbidden Droplet%%%%Pre-Preparation of Rites%%%%Mitsurugi no Mikoto, Saji%%%%R.B. Ga10 Driller%%%%Ame no Habakiri no Mitsurugi%%%%",Ash Blossom & Joyous Spring%%%%Chaotic Elements%%%%K9-17 Izuna%%%%Seventh Tachyon%%%%Mulcharmy Fuwalos%%%%
1313181-77358957.json,Fryderyk Chopin,PlatonFair,False,True,R.B. Funk Dock%%%%Mulcharmy Fuwalos%%%%Pre-Preparation of Rites%%%%Ame no Habakiri no Mitsurugi%%%%Pre-Preparation of Rites%%%%,Mulcharmy Fuwalos%%%%Super Polymerization%%%%Kewl Tune Mix%%%%Synchro Overtake%%%%Kewl Tune Synchro%%%%
1313181-77359140.json,Fryderyk Chopin,azym_o,False,False,Terraforming%%%%Mitsurugi Ritual%%%%Scrap Recycler%%%%Ame no Habakiri no Mitsurugi%%%%R.B. Lambda Cannon%%%%,Dracotail Flame%%%%Fallen of Albaz%%%%Dracotail Lukias%%%%Ghost Belle & Haunted Mansion%%%%Ash Blossom & Joyous Spring%%%%
1313181-77359189.json,Fryderyk Chopin,Obren26,False,False,R.B. Lambda Cannon%%%%Jet Synchron%%%%Ame no Murakumo no Mitsurugi%%%%Pre-Preparation of Rites%%%%Ame no Habakiri no Mitsurugi%%%%,Fallen of Albaz%%%%Radiant Typhoon Vision%%%%The Fallen & The Virtuous%%%%The Bystial Lubellion%%%%Radiant Typhoon Vision%%%%
1313181-77359593.json,Fryderyk Chopin,Ghismof,True,True,Scrap Recycler%%%%Infinite Impermanence%%%%Mitsurugi Prayers%%%%R.B. Stage Landing%%%%Pre-Preparation of Rites%%%%,"Nibiru, the Primal Being%%%%K9-17 Izuna%%%%Ash Blossom & Joyous Spring%%%%The Hidden Hecahands%%%%K9-66a Jokul%%%%"
1313181-77359941.json,Fryderyk Chopin,Dragma27,False,False,"Jet Synchron%%%%Forbidden Droplet%%%%Scrap Recycler%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi no Mikoto, Kusanagi%%%%","Mitsurugi Mirror%%%%Mitsurugi Prayers%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi no Mikoto, Kusanagi%%%%Ame no Habakiri no Mitsurugi%%%%"
1313181-77360217.json,Fryderyk Chopin,ROSA RICCI_,False,True,"World Legacy - ""World Crown""%%%%Ame no Murakumo no Mitsurugi%%%%Ame no Habakiri no Mitsurugi%%%%Ash Blossom & Joyous Spring%%%%Pre-Preparation of Rites%%%%","Dracotail Lukias%%%%K9-17 Izuna%%%%Mulcharmy Fuwalos%%%%K9-17 Izuna%%%%Nibiru, the Primal Being%%%%"
1313181-77360579.json,Fryderyk Chopin,APOCALYPSE | 42,False,False,"Infinite Impermanence%%%%Jet Synchron%%%%Mitsurugi Prayers%%%%Mitsurugi no Mikoto, Aramasa%%%%R.B. Stage Landing%%%%",Lunalight Gold Leo%%%%Lunalight Fusion%%%%Lunalight Silver Hound%%%%Ash Blossom & Joyous Spring%%%%Lunalight Silver Hound%%%%
1313181-77360936.json,Fryderyk Chopin,Bastian89mc,True,True,"R.B. Ga10 Pile Bunker%%%%World Legacy - ""World Crown""%%%%Pre-Preparation of Rites%%%%R.B. Funk Dock%%%%Mitsurugi Mirror%%%%",Maliss In Underground%%%%Backup @Ignister%%%%Maliss In Underground%%%%Maliss in the Mirror%%%%Maliss <P> March Hare%%%%
1313181-77363716.json,Fryderyk Chopin,bisKOTO,False,False,Mulcharmy Fuwalos%%%%R.B. Funk Dock%%%%Infinite Impermanence%%%%Mitsurugi Prayers%%%%Terraforming%%%%,Bystial Baldrake%%%%Kewl Tune Mix%%%%Mulcharmy Fuwalos%%%%Red Nova%%%%PSY-Framegear Delta%%%%
1313181-77365393.json,Fryderyk Chopin,NeverEndingLoseStory,False,True,Ash Blossom & Joyous Spring%%%%R.B. Last Stand%%%%Mitsurugi Prayers%%%%Infinite Impermanence%%%%Mulcharmy Fuwalos%%%%,Mementotlan Fusion%%%%Mementomictlan%%%%Mementotlan Goblin%%%%Mementotlan Dark Blade%%%%Mementotlan-Horned Dragon%%%%
1313181-77365911.json,Fryderyk Chopin,AkumaTheIndestructible,False,True,R.B. Last Stand%%%%Pre-Preparation of Rites%%%%R.B. Funk Dock%%%%Mitsurugi Prayers%%%%R.B. Lambda Blade%%%%,Fusion Deployment%%%%Fallen of Albaz%%%%Branded Fusion%%%%Fusion Deployment%%%%Super Polymerization%%%%
1313181-77367549.json,Fryderyk Chopin,444K,True,True,R.B. Funk Dock%%%%Mitsurugi Prayers%%%%Mitsurugi Mirror%%%%Ash Blossom & Joyous Spring%%%%Infinite Impermanence%%%%,Terraforming%%%%Backup @Ignister%%%%Mulcharmy Fuwalos%%%%Maliss <P> White Rabbit%%%%Gold Sarcophagus%%%%
1313181-77368736.json,Fryderyk Chopin,Shamen_433,True,True,Mulcharmy Fuwalos%%%%Mitsurugi Prayers%%%%Ash Blossom & Joyous Spring%%%%R.B. Ga10 Driller%%%%Mulcharmy Fuwalos%%%%,"Pre-Preparation of Rites%%%%Mitsurugi Prayers%%%%Pot of Extravagance%%%%Ame no Murakumo no Mitsurugi%%%%Mitsurugi no Mikoto, Aramasa%%%%"
1313181-77369156.json,Fryderyk Chopin,ChampionDuelist,False,True,R.B. Lambda Blade%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi Prayers%%%%Ame no Murakumo no Mitsurugi%%%%Jet Synchron%%%%,"K9-17 Izuna%%%%Ash Blossom & Joyous Spring%%%%""A Case for K9""%%%%K9-66a Jokul%%%%Droll & Lock Bird%%%%"
1313181-77369594.json,Fryderyk Chopin,fefa,False,False,Mulcharmy Fuwalos%%%%Ame no Habakiri no Mitsurugi%%%%R.B. Stage Landing%%%%Forbidden Droplet%%%%Mulcharmy Fuwalos%%%%,"Mulcharmy Purulia%%%%Mermail Abysspike%%%%Neptabyss, the Atlantean Prince%%%%Deep Sea Diva%%%%Ash Blossom & Joyous Spring%%%%"
1313181-77371096.json,Fryderyk Chopin,AnOnYmus4real,False,True,Infinite Impermanence%%%%R.B. Funk Dock%%%%Scrap Recycler%%%%Pre-Preparation of Rites%%%%R.B. Funk Dock%%%%,Infinite Impermanence%%%%Marshmao☆Yummy%%%%Mitsurugi Prayers%%%%Mulcharmy Fuwalos%%%%Marshmao☆Yummy%%%%
1313181-77371877.json,Fryderyk Chopin,FVLGUR,True,False,R.B. Last Stand%%%%R.B. Stage Landing%%%%R.B. Funk Dock%%%%Forbidden Droplet%%%%R.B. Stage Landing%%%%,Called by the Grave%%%%Heavy Polymerization%%%%Lunalight Wolf%%%%The Black Goat Laughs%%%%Lunalight Emerald Bird%%%%
1313181-77372698.json,Fryderyk Chopin,Cozzo1999,True,False,Mulcharmy Fuwalos%%%%Ame no Murakumo no Mitsurugi%%%%Mitsurugi Ritual%%%%R.B. Ga10 Pile Bunker%%%%Mulcharmy Fuwalos%%%%,Edge Imp Chain%%%%Gazelle the King of Mythical Claws%%%%Called by the Grave%%%%Chimera Fusion%%%%Lacrima the Crimson Tears%%%%
1313181-77373171.json,Fryderyk Chopin,Amrak,False,False,"Mitsurugi Ritual%%%%Mitsurugi Mirror%%%%R.B. Stage Landing%%%%World Legacy - ""World Crown""%%%%R.B. Funk Dock%%%%",Blue-Eyes Jet Dragon%%%%Raigeki%%%%Primite Dragon Ether Beryl%%%%Raigeki%%%%Sage with Eyes of Blue%%%%
1313181-77384929.json,Fryderyk Chopin,barion,False,True,Mitsurugi Prayers%%%%R.B. Last Stand%%%%Forbidden Droplet%%%%Mitsurugi Mirror%%%%Ash Blossom & Joyous Spring%%%%,"Kewl Tune Synchro%%%%Crossout Designator%%%%Synchro Overtake%%%%JJ ""Kewl Tune""%%%%Ash Blossom & Joyous Spring%%%%"
1313181-77384993.json,Fryderyk Chopin,souvikde,True,True,Forbidden Droplet%%%%R.B. Stage Landing%%%%Mitsurugi Prayers%%%%Forbidden Droplet%%%%R.B. Funk Dock%%%%,K9-17 Izuna%%%%K9-66a Jokul%%%%Mulcharmy Fuwalos%%%%Vanquish Soul Dr. Mad Love%%%%Dracotail Faimena%%%%
1313181-77385627.json,Fryderyk Chopin,the-bilou,False,False,"Infinite Impermanence%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi no Mikoto, Saji%%%%R.B. Last Stand%%%%R.B. Ga10 Driller%%%%","Mitsurugi no Mikoto, Saji%%%%Ghost Belle & Haunted Mansion%%%%Futsu no Mitama no Mitsurugi%%%%Mulcharmy Fuwalos%%%%Pre-Preparation of Rites%%%%"
1313181-77385851.json,Fryderyk Chopin,bucodelculocomecappello,True,True,R.B. Lambda Cannon%%%%Mitsurugi Prayers%%%%R.B. Funk Dock%%%%Ash Blossom & Joyous Spring%%%%Ame no Habakiri no Mitsurugi%%%%,Fiendsmith Engraver%%%%Mitsurugi Prayers%%%%Dominus Impulse%%%%Pre-Preparation of Rites%%%%Ame no Habakiri no Mitsurugi%%%%
1313181-77387828.json,Fryderyk Chopin,vedaking,False,True,Pre-Preparation of Rites%%%%R.B. Lambda Cannon%%%%R.B. Funk Dock%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi Prayers%%%%,Dominus Impulse%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi Prayers%%%%Dominus Impulse%%%%Ame no Murakumo no Mitsurugi%%%%
1313181-77388270.json,Fryderyk Chopin,CMPappa,True,False,Forbidden Droplet%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi Mirror%%%%Forbidden Droplet%%%%Scrap Recycler%%%%,Triple Tactics Talent%%%%R.B. Lambda Cannon%%%%R.B. Funk Dock%%%%Mecha Phantom Beast O-Lion%%%%Pillar of the Future - Cyanos%%%%
1313181-77388793.json,Fryderyk Chopin,LucaCalamita,False,,R.B. Lambda Cannon%%%%Scrap Recycler%%%%R.B. Funk Dock%%%%Mulcharmy Fuwalos%%%%Mitsurugi Prayers%%%%,Ash Blossom & Joyous Spring%%%%R.B. Ga10 Cutter%%%%Terraforming%%%%Droll & Lock Bird%%%%Ash Blossom & Joyous Spring%%%%
1313181-77392214.json,Fryderyk Chopin,Bonso,False,True,"Infinite Impermanence%%%%Mitsurugi no Mikoto, Kusanagi%%%%Mulcharmy Fuwalos%%%%Pre-Preparation of Rites%%%%R.B. Funk Dock%%%%","Forbidden Droplet%%%%Mulcharmy Fuwalos%%%%K9-17 Izuna%%%%Chaotic Elements%%%%""A Case for K9""%%%%"
1313181-77393075.json,Fryderyk Chopin,dontbemen,False,True,"Mulcharmy Fuwalos%%%%Mitsurugi no Mikoto, Saji%%%%Mitsurugi no Mikoto, Aramasa%%%%Terraforming%%%%R.B. Funk Dock%%%%",Orcust Harp Horror%%%%Foolish Burial%%%%Mitsurugi Prayers%%%%Mulcharmy Fuwalos%%%%Mitsurugi Ritual%%%%
1313181-77394118.json,Fryderyk Chopin,13seasons,True,True,R.B. Stage Landing%%%%Forbidden Droplet%%%%R.B. Ga10 Driller%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi Prayers%%%%,"K9-ØØ Lupis%%%%K9-66a Jokul%%%%Called by the Grave%%%%Reinforcement of the Army%%%%""A Case for K9""%%%%"
1313181-77394376.json,Fryderyk Chopin,clockwork_owl,False,True,Ame no Murakumo no Mitsurugi%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi Mirror%%%%Mulcharmy Fuwalos%%%%Ash Blossom & Joyous Spring%%%%,Fire Formation - Tenki%%%%Lunalight Kaleido Chick%%%%Lunalight Black Sheep%%%%Heavy Polymerization%%%%Lunalight Gold Leo%%%%
1313181-77394664.json,Fryderyk Chopin,aurajacket,False,True,"R.B. Lambda Cannon%%%%Ame no Habakiri no Mitsurugi%%%%Terraforming%%%%Forbidden Droplet%%%%World Legacy - ""World Crown""%%%%",Forbidden Droplet%%%%Dominus Impulse%%%%Ame no Habakiri no Mitsurugi%%%%Pre-Preparation of Rites%%%%Mystical Space Typhoon%%%%
1313181-77395430&match.json,Fryderyk Chopin,Ghismof,True,True,Scrap Recycler%%%%Jet Synchron%%%%Pre-Preparation of Rites%%%%Mitsurugi Ritual%%%%Infinite Impermanence%%%%,"Kewl Tune Clip%%%%Kewl Tune Mix%%%%Kewl Tune Clip%%%%JJ ""Kewl Tune""%%%%Synchro Overtake%%%%"
1313181-77395430.json,Fryderyk Chopin,Ghismof,True,True,Scrap Recycler%%%%Jet Synchron%%%%Pre-Preparation of Rites%%%%Mitsurugi Ritual%%%%Infinite Impermanence%%%%,"Kewl Tune Clip%%%%Kewl Tune Mix%%%%Kewl Tune Clip%%%%JJ ""Kewl Tune""%%%%Synchro Overtake%%%%"
1313181-77412772.json,Fryderyk Chopin,SleepingKing,False,False,"R.B. Ga10 Cutter%%%%Pre-Preparation of Rites%%%%Mitsurugi no Mikoto, Aramasa%%%%World Legacy - ""World Crown""%%%%Ash Blossom & Joyous Spring%%%%",Radiant Typhoon Chant%%%%Goblin Biker Grand Breakout%%%%Mementotlan Mace%%%%Mementotlan Angwitch%%%%Evenly Matched%%%%
1313181-77413282.json,Fryderyk Chopin,skrpftmaks,False,False,Forbidden Droplet%%%%R.B. Funk Dock%%%%R.B. Lambda Cannon%%%%Ame no Habakiri no Mitsurugi%%%%Scrap Recycler%%%%,"Neptabyss, the Atlantean Prince%%%%Gluttonous Reptolphin Greethys%%%%Neptabyss, the Atlantean Prince%%%%Dominus Impulse%%%%Deep Sea Minstrel%%%%"
1313181-77433438.json,Fryderyk Chopin,vvvvvv12,True,True,Ame no Murakumo no Mitsurugi%%%%Mitsurugi Mirror%%%%Jet Synchron%%%%Ame no Habakiri no Mitsurugi%%%%Infinite Impermanence%%%%,Kewl Tune Mix%%%%Ghost Belle & Haunted Mansion%%%%Kewl Tune Synchro%%%%Effect Veiler%%%%Kewl Tune Cue%%%%
1313181-77433771.json,Fryderyk Chopin,LucaHinata,True,True,"R.B. Ga10 Pile Bunker%%%%R.B. Lambda Blade%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi Prayers%%%%World Legacy - ""World Crown""%%%%",Bystial Druiswurm%%%%Backup @Ignister%%%%Terraforming%%%%Allure of Darkness%%%%Dominus Impulse%%%%
